AnimalID	Time	BG.Start	BG.End	Date	Delivery	GLP1.Start	GLP1.End	Ins.Start	Ins.End	Gcg.Start	Gcg.End
TJKV06M.34	90	4.3	4.3	2018/08/07	ArgTT						
TJKV06M.41	90	4.9	4.9	2018/08/07	ArgTT						
TJKV06M.42	90	4.9	4.9	2018/08/07	ArgTT						
TJKV06M.43	90	4.5	4.5	2018/08/07	ArgTT						
TJKV06M.45	90	4.1	4.1	2018/08/07	ArgTT						
TJKV06M.01	90	1.7	1.7	2018/08/07	ArgTT						
TJKV06M.04	90	6.4	6.4	2018/08/07	ArgTT						
TJKV06M.05	90	5.8	5.8	2018/08/07	ArgTT						
TJKV06M.19	90	5.5	5.5	2018/08/07	ArgTT						
TJKV06M.22	90	3.5	3.5	2018/08/07	ArgTT						
TJKV06M.23	90	9.3	9.3	2018/08/07	ArgTT						
TJKV06M.24	90	4.1	4.1	2018/08/07	ArgTT						
TJKV06M.30	90	6.9	6.9	2018/08/07	ArgTT						
TJKV06M.25	90	4.5	4.5	2018/08/07	ArgTT						
TJKV06M.27	90	3	3	2018/08/07	ArgTT						
TJKV06M.31	90	3.6	3.6	2018/08/07	ArgTT						
TJKV06M.33	90	4.3	4.3	2018/08/07	ArgTT						
TJKV06M.40	90	4.3	4.3	2018/08/07	ArgTT						
TJKV06M.44	90	5.3	5.3	2018/08/07	ArgTT						
TJKV06M.46	90	4.7	4.7	2018/08/07	ArgTT						
TJKV06M.10	90	6.1	6.1	2018/08/07	ArgTT						
TJKV06M.12	90	4.2	4.2	2018/08/07	ArgTT						
TJKV06M.14	90	5.5	5.5	2018/08/07	ArgTT						
TJKV06M.16	90	2.1	2.1	2018/08/07	ArgTT						
TJKV06M.17	90	4.9	4.9	2018/08/07	ArgTT						
TJKV06M.21	90	4.2	4.2	2018/08/07	ArgTT						
TJKV06M.26	90	6.6	6.6	2018/08/07	ArgTT						
TJKV06M.32	90	4.7	4.7	2018/08/07	ArgTT						
TJKV06M.35	90	4	4	2018/08/07	ArgTT						
TJKV06M.36	90	0	1.1	2018/08/07	ArgTT						
TJKV06M.37	90	2.9	2.9	2018/08/07	ArgTT						
TJKV06M.38	90	1.6	1.6	2018/08/07	ArgTT						
TJKV06M.47	90	5.6	5.6	2018/08/07	ArgTT						
TJKV06M.48	90	1.4	1.4	2018/08/07	ArgTT						
TJKV06M.02	120	4.2	4.2	2018/08/07	ArgTT						
TJKV06M.06	120	5.4	5.4	2018/08/07	ArgTT						
TJKV06M.07	120	3.6	3.6	2018/08/07	ArgTT						
TJKV06M.13	120	6.9	6.9	2018/08/07	ArgTT						
TJKV06M.15	120	5.2	5.2	2018/08/07	ArgTT						
TJKV06M.18	120	8.7	8.7	2018/08/07	ArgTT						
TJKV06M.20	120	4.8	4.8	2018/08/07	ArgTT						
TJKV06M.03	120	5.6	5.6	2018/08/07	ArgTT						
TJKV06M.28	120	4.6	4.6	2018/08/07	ArgTT						
TJKV06M.29	120	4.5	4.5	2018/08/07	ArgTT						
TJKV06M.34	120	5.1	5.1	2018/08/07	ArgTT						
TJKV06M.41	120	4.6	4.6	2018/08/07	ArgTT						
TJKV06M.42	120	4.4	4.4	2018/08/07	ArgTT						
TJKV06M.43	120	5.7	5.7	2018/08/07	ArgTT						
TJKV06M.45	120	3.6	3.6	2018/08/07	ArgTT						
TJKV06M.01	120	2.8	2.8	2018/08/07	ArgTT						
TJKV06M.04	120	7	7	2018/08/07	ArgTT						
TJKV06M.05	120	6	6	2018/08/07	ArgTT						
TJKV06M.19	120	7	7	2018/08/07	ArgTT						
TJKV06M.22	120	5.8	5.8	2018/08/07	ArgTT						
TJKV06M.23	120	9.7	9.7	2018/08/07	ArgTT						
TJKV06M.24	120	4.6	4.6	2018/08/07	ArgTT						
TJKV06M.30	120	6.6	6.6	2018/08/07	ArgTT						
TJKV06M.25	120	4.9	4.9	2018/08/07	ArgTT						
TJKV06M.27	120	5.2	5.2	2018/08/07	ArgTT						
TJKV06M.31	120	3.7	3.7	2018/08/07	ArgTT						
TJKV06M.33	120	5.4	5.4	2018/08/07	ArgTT						
TJKV06M.40	120	4.8	4.8	2018/08/07	ArgTT						
TJKV06M.44	120	5.9	5.9	2018/08/07	ArgTT						
TJKV06M.46	120	5.3	5.3	2018/08/07	ArgTT						
TJKV06M.10	120	6.6	6.6	2018/08/07	ArgTT						
TJKV06M.12	120	4.6	4.6	2018/08/07	ArgTT						
TJKV06M.14	120	5.4	5.4	2018/08/07	ArgTT						
TJKV06M.16	120	3.9	3.9	2018/08/07	ArgTT						
TJKV06M.17	120	4.7	4.7	2018/08/07	ArgTT						
TJKV06M.21	120	4.7	4.7	2018/08/07	ArgTT						
TJKV06M.26	120	3.1	3.1	2018/08/07	ArgTT						
TJKV06M.32	120	4.9	4.9	2018/08/07	ArgTT						
TJKV06M.35	120	4.8	4.8	2018/08/07	ArgTT						
TJKV06M.36	120	5.6	5.6	2018/08/07	ArgTT						
TJKV06M.37	120	3.8	3.8	2018/08/07	ArgTT						
TJKV06M.38	120	3.2	3.2	2018/08/07	ArgTT						
TJKV06M.47	120	5.7	5.7	2018/08/07	ArgTT						
TJKV06M.48	120	2.1	2.1	2018/08/07	ArgTT						
